source,target,weight_1,weight_2,weight_3,weight_4
8662,6592,3,2,3,1
9045,5160,4,1,9,6
6608,2284,4,3,10,7
6584,6584,7,4,9,2
4507,4507,3,10,7,3
8930,3250,5,2,3,1
9315,3175,9,8,9,6
8123,5776,7,7,10,1
1416,3461,10,4,4,2
9682,5822,8,8,2,2
4875,5104,1,9,9,3
9515,4263,9,1,10,8
8339,159,5,6,6,2
5247,2993,9,3,9,5
1277,7233,10,2,7,8
7112,76,9,5,9,4
9197,9197,4,6,9,5
9137,9137,9,3,5,3
2544,1950,2,5,9,1
9515,9515,10,7,1,1
7350,7350,2,4,7,9
523,523,8,7,5,6
3190,3190,3,9,8,5
6827,6827,7,2,5,6
6706,6706,7,4,5,4
1318,9261,2,8,7,4
250,3109,8,3,3,6
9197,5567,3,7,6,5
6324,8881,2,1,3,7
2259,2259,2,2,5,3
4556,6252,1,3,5,3
5580,3828,10,8,10,2
2164,8777,10,9,3,3
827,7208,8,7,8,5
5548,4849,5,4,8,1
4827,8,1,5,8,2
143,8004,10,10,6,10
6283,3155,2,3,6,8
5548,5548,3,4,2,7
1684,1684,1,6,9,3
2173,9510,2,6,7,6
3097,3097,6,8,10,4
1731,4732,8,2,2,10
9045,2582,7,5,3,3
1798,1798,7,1,2,1
6083,2830,6,9,10,4
6899,6899,9,6,10,3
7560,8734,4,10,8,9
8727,8727,8,10,5,8
7514,8902,6,3,9,7
6705,659,5,5,5,8
9104,884,4,8,4,8
1416,9933,9,4,6,2
8436,3091,1,7,5,8
4501,3409,5,10,7,6
9355,9117,8,4,7,7
5819,5819,2,5,4,10
8032,6734,3,8,10,3
953,1682,5,9,9,4
6195,2764,3,4,9,6
6405,7853,10,9,6,5
9325,7643,10,5,1,10
9197,5141,3,6,4,7
7514,7514,6,2,2,4
1457,9149,5,2,2,10
4827,7118,1,2,6,8
4827,3714,8,2,10,2
7666,7101,9,9,8,7
4824,8015,5,10,1,2
1731,3424,9,9,6,5
9539,2213,9,4,4,3
4300,2025,9,4,3,1
3280,8044,10,9,2,2
5655,372,1,5,4,5
6561,6561,5,3,3,4
9766,6975,2,3,1,5
5548,975,6,6,10,10
9108,7553,9,7,7,8
1714,1714,2,10,10,7
5929,6385,5,8,5,7
621,621,1,3,4,9
1157,4407,3,3,1,2
5760,5760,2,3,2,8
9108,8968,6,4,4,8
1416,9959,4,3,7,1
3877,8324,2,4,1,2
5322,5322,4,1,3,5
585,665,10,7,10,8
5306,9406,5,10,5,4
7272,7272,7,1,1,5
803,803,8,8,1,5
2917,322,5,5,5,3
2405,1437,5,4,1,4
1060,1060,5,8,7,9
6403,6403,10,10,10,9
8507,8507,5,1,9,7
2526,228,1,8,1,9
2676,4961,10,2,5,2
9564,9564,9,7,1,7
245,245,1,2,4,6
1665,6355,10,2,3,8
1399,790,10,7,4,10
4429,4429,4,10,6,4
6458,50,1,7,2,8
2723,7260,10,8,9,4
7236,2106,1,5,1,4
9066,8259,6,4,8,10
6044,7827,4,6,3,3
4433,2815,1,2,9,8
9044,3608,1,4,3,2
5767,5767,10,2,1,6
6283,3821,4,8,5,3
8020,2981,2,7,4,7
5247,5247,9,5,10,1
4081,4081,5,9,8,8
4646,1330,5,3,4,1
5729,5729,4,1,8,5
9820,3878,10,3,7,2
836,6226,5,1,5,6
566,8179,8,1,2,4
2698,2698,7,9,4,3
3510,4766,5,9,6,8
4814,4814,3,10,9,1
256,6873,9,7,4,10
2940,1801,2,9,5,5
6683,8477,6,3,3,3
846,786,2,9,3,2
7263,7263,3,8,4,5
1096,1096,5,9,1,2
8269,8269,1,10,9,8
8650,8650,6,2,8,9
5744,6735,5,2,7,2
4765,8685,5,8,5,1
2874,1300,2,10,1,2
4441,4441,8,9,4,10
6350,2646,6,8,10,9
1334,1334,1,10,9,7
3342,9609,2,7,1,10
8855,5923,8,9,1,3
5093,2957,10,5,10,10
1416,5492,4,2,3,10
6283,8975,8,3,6,2
4460,9248,3,1,3,5
130,9881,10,4,2,2
9011,3486,7,1,9,2
1416,5996,10,2,7,6
1378,7775,10,7,9,2
803,5619,10,2,7,8
8768,48,7,8,7,5
9120,3684,1,1,8,7
2069,1002,8,9,4,7
5085,8859,1,3,5,9
9197,9197,2,2,9,4
1457,4307,3,5,1,4
2629,8586,6,9,4,9
368,8585,8,6,8,2
7636,787,10,4,6,3
4206,4206,6,1,3,3
5488,9640,3,10,8,7
3412,3315,8,1,5,10
4110,4110,1,10,10,3
1567,1567,9,6,10,3
4823,4581,10,8,4,9
6158,6158,8,9,1,6
8028,2757,10,7,8,7
2211,5878,3,10,3,5
4073,5765,8,1,10,8
1189,1189,5,1,3,3
1416,1416,6,9,1,7
2128,9200,8,9,2,5
2272,1351,10,9,6,3
254,254,5,6,4,7
4356,4356,2,6,3,4
1827,9359,2,6,3,2
4066,5067,3,1,1,4
7484,4533,3,6,4,3
9515,9515,4,10,4,3
2000,2000,2,5,8,1
9108,6390,5,4,7,5
1388,6940,10,7,3,8
3705,3705,8,5,7,8
518,7730,3,6,2,10
5931,2969,6,4,8,10
8157,7117,8,2,3,1
3080,2132,4,9,8,3
4840,4840,1,1,6,3
887,2399,3,7,8,1
8092,3395,7,5,8,5
5515,6184,5,9,2,3
4827,5241,6,2,10,6
9999,3459,6,9,1,7
5780,1455,2,1,4,8
6933,4180,9,9,8,10
1189,8332,2,6,9,1
5673,5673,10,7,10,3
6283,2470,7,3,8,7
3253,1258,3,3,3,2
5548,5548,1,3,10,9
1180,8322,8,7,7,6
8212,8352,2,9,8,6
9560,9560,10,2,4,1
435,2987,3,2,5,1
8719,8775,2,5,6,9
5422,8912,6,10,7,3
1416,1416,10,10,4,10
6441,4911,9,3,8,9
8810,5940,6,5,3,2
9197,5894,10,2,3,9
5125,9555,1,2,9,4
5979,2283,1,3,6,7
5441,4260,8,3,9,4
2167,6273,9,10,7,8
582,6928,4,4,9,9
1684,4830,7,5,6,6
4419,1758,8,7,5,7
8212,3355,3,4,3,9
6550,2882,6,5,10,1
3059,3059,7,10,5,4
9956,6895,9,3,8,4
5507,4052,3,3,4,10
5548,7814,6,4,9,2
4556,4556,3,9,6,9
6283,8953,5,3,6,5
2173,483,6,4,2,1
4501,2342,3,8,7,2
6871,6514,5,5,3,3
5043,8920,2,7,4,4
9753,8042,4,2,5,2
1739,6731,3,6,6,1
5955,2773,1,4,1,8
9515,9830,1,9,3,7
33,6617,3,9,10,7
5247,141,3,3,8,1
6550,3970,7,9,10,4
5507,1922,5,3,7,5
6584,7289,3,1,8,2
211,277,9,9,7,5
7319,7319,7,1,1,1
2481,2674,3,10,8,7
2238,7045,2,2,8,4
7797,1291,3,4,4,4
2205,2205,2,7,3,6
8992,8992,2,4,8,10
6550,128,1,2,8,3
1416,8697,5,2,5,7
9197,284,2,9,1,8
9120,9120,5,5,7,7
6283,4011,10,4,6,5
6283,6583,2,8,3,8
669,669,4,4,6,1
9634,7010,10,7,4,3
3395,8261,9,9,4,9
1774,1774,8,1,4,2
1798,3134,7,10,5,6
4827,4827,1,9,5,6
6283,728,6,1,3,9
6283,6062,9,2,2,1
9455,9455,10,1,2,5
9872,3663,3,1,10,9
4219,4219,1,5,7,10
3658,3658,2,3,4,1
7580,5945,5,6,5,9
6550,6550,8,6,10,10
4654,4079,10,1,6,8
9515,6234,4,7,3,6
78,101,1,6,7,7
5548,8419,10,2,3,1
9560,9560,10,3,4,4
3469,6223,2,7,10,2
7273,7273,3,2,1,5
378,378,6,4,3,1
986,2445,6,2,10,10
6991,6991,4,10,1,6
1399,3762,4,5,6,10
1684,939,5,5,2,7
9999,5074,6,7,4,4
1594,3889,3,4,7,10
9515,9515,2,5,1,7
8388,9412,7,3,4,5
6871,8857,7,6,7,3
6338,311,2,5,2,2
6623,8575,6,5,1,3
5441,5441,2,10,7,2
4406,1227,1,10,10,10
9120,7635,2,3,7,4
7387,3215,3,6,3,4
7563,4144,5,2,8,4
7741,2067,3,9,4,2
8630,8630,6,3,10,9
737,366,8,10,8,8
4292,9540,4,6,5,1
1123,1123,5,6,8,8
1453,3373,6,8,2,4
9564,9564,2,2,7,9
5507,8079,6,5,9,8
4613,2512,7,6,4,10
6283,1027,2,3,3,10
1128,233,7,9,2,10
4814,3868,6,3,3,3
6584,7567,3,9,8,4
4814,3972,8,5,1,6
9970,7396,6,4,1,10
2947,5748,9,10,8,2
1416,9073,10,1,1,10
4622,6474,3,3,3,7
1512,5639,2,6,9,1
9120,1211,3,7,3,1
3853,6467,9,3,4,6
4556,3087,9,5,6,6
1944,5578,4,6,5,1
3080,2498,6,7,9,5
771,7699,4,4,8,3
7058,7058,5,10,4,3
1005,1005,7,6,5,8
1373,6106,8,6,2,2
1854,1854,5,5,10,7
6550,6835,5,2,6,7
3920,6415,5,4,5,1
6512,7232,5,2,6,2
9303,7518,7,10,1,8
1684,4781,5,7,1,7
6500,1702,2,2,8,5
6097,2501,4,2,3,10
7244,6562,4,6,8,9
9515,1207,3,1,6,1
4300,4514,6,2,2,3
5755,6730,2,10,4,5
4672,4672,6,3,10,7
6729,8226,8,2,7,10
3351,8584,7,8,5,8
7537,7537,5,3,3,4
4350,1959,2,8,1,10
6584,3139,7,6,4,4
2676,2676,5,10,10,2
8759,6755,7,6,4,1
2600,4784,6,10,8,8
4521,4227,3,6,3,4
7856,9159,5,2,3,4
5934,9917,9,2,5,5
9161,9161,7,2,4,2
6678,6678,9,6,4,9
7584,8400,7,6,9,7
9197,463,2,5,1,5
595,4485,6,9,7,3
4556,4556,2,5,3,7
5955,5955,4,9,3,5
9499,9203,9,6,1,4
9119,6378,3,6,10,10
5549,5549,8,9,4,6
4556,4121,10,3,7,1
1760,1760,7,8,6,5
1457,3320,4,1,3,9
8759,8759,5,5,6,10
7272,1054,4,2,7,8
7164,2608,6,4,2,7
9567,3856,3,5,1,5
3656,2857,7,4,3,6
3245,3245,4,1,1,10
5088,8568,2,9,5,5
1512,2327,2,4,7,6
3842,2927,1,2,4,5
969,1623,1,1,2,4
548,3551,4,10,2,9
9197,5090,6,5,10,8
7727,5558,3,4,4,1
5897,4508,10,5,5,7
4982,4982,2,10,1,8
1949,232,5,4,4,6
6283,799,2,7,1,5
1385,3031,4,9,7,4
3190,6939,3,1,1,8
1416,1416,1,6,1,4
9515,9515,1,1,8,5
2837,2837,8,9,9,8
5571,4562,4,2,5,3
6884,880,1,3,2,7
1457,1457,5,2,10,10
2904,3070,2,2,1,9
3423,6541,4,8,9,5
8894,9866,3,1,10,8
4300,5783,4,1,2,8
6600,1586,2,6,4,9
9624,1490,8,9,3,9
2878,3826,10,6,1,6
9515,4986,3,6,7,9
6887,2592,5,5,2,4
1416,4945,1,1,1,4
1421,1421,8,10,8,9
2557,4977,1,10,8,8
9573,3202,1,1,8,5
9197,1237,1,1,10,9
9322,9322,10,5,4,5
3753,4389,7,4,9,7
1778,7895,9,9,4,5
2560,9727,4,10,7,10
6550,9973,9,7,1,5
803,803,9,2,2,6
6271,2329,1,4,9,9
8195,1028,4,10,8,2
5730,7707,2,8,10,8
1980,1980,8,4,9,5
803,2228,8,1,7,3
5535,9335,4,8,3,9
5247,550,4,2,5,5
7487,7487,2,4,6,2
6584,6035,9,4,2,8
2263,2263,4,2,6,6
1809,1809,8,6,8,1
5390,4000,8,8,5,2
1416,6260,10,5,6,2
9515,7916,2,9,4,7
621,7420,1,8,9,10
6198,3694,8,7,8,10
4759,4759,2,6,2,6
2142,2142,1,10,7,4
4990,4808,10,8,1,6
6022,6022,2,3,4,8
7184,3009,3,8,9,7
1416,7655,7,8,9,2
5096,4072,1,4,6,4
2302,5889,8,5,7,10
6283,6283,4,10,1,8
5845,7573,4,5,10,6
4462,4462,10,2,6,10
6153,6153,4,4,7,6
4647,5332,9,1,2,8
1859,384,3,4,7,7
1159,8027,9,5,9,2
9303,6780,7,10,1,4
3131,2658,7,9,3,9
8061,2845,2,5,1,1
368,6126,9,5,4,1
1416,5196,10,9,2,10
1606,1290,7,4,8,1
9833,6247,4,7,2,2
5507,5507,3,1,2,1
6189,5202,5,4,8,2
2800,999,4,8,5,5
1416,1416,3,9,7,1
9646,9646,2,10,1,10
5036,6693,1,7,10,1
5441,5441,9,4,2,10
4939,356,1,6,6,5
633,633,5,4,3,5
4779,6374,10,4,4,8
801,6828,4,6,9,7
5466,448,9,10,7,8
1416,6203,4,8,1,7
5247,5247,3,1,4,10
1376,654,5,1,3,4
4300,4300,2,1,1,5
7925,555,9,6,8,1
6985,8357,2,9,7,4
7339,1225,7,6,5,5
6774,4457,2,3,2,3
6584,4896,6,3,5,3
5838,4711,1,9,8,3
5447,3820,1,7,8,4
3706,1569,4,9,10,1
7507,3302,7,2,4,7
9197,6523,1,8,10,7
4861,7248,10,8,3,9
8287,3976,3,10,5,1
9120,2624,5,8,1,6
2387,5908,5,7,9,4
1854,1055,10,8,10,3
6673,5179,7,4,3,7
5669,1143,7,3,1,3
261,1853,8,7,10,4
7015,7015,2,5,10,10
4670,9889,9,7,1,4
3330,188,4,6,2,3
2725,698,8,10,8,3
2702,6294,9,5,4,8
6593,9765,10,7,3,9
8520,8520,5,5,4,8
4473,6935,10,6,9,7
8957,4536,9,2,3,10
2151,8443,8,8,4,2
7372,2798,4,3,1,2
9672,9663,8,4,8,3
4556,823,6,5,7,8
331,2574,2,6,5,9
3608,3608,7,8,10,2
5204,5204,3,4,5,6
7936,9474,5,10,9,1
532,532,4,2,5,5
9045,7158,9,4,9,2
9094,1650,8,5,4,5
2705,6413,9,1,7,6
453,453,10,1,2,7
4073,4073,8,6,9,5
3066,3066,3,9,1,5
1416,1416,10,2,1,2
2803,4025,4,2,3,7
8667,8112,2,7,3,10
4840,4840,7,1,9,3
5845,2274,7,5,2,10
9385,9385,7,5,4,8
4321,6639,9,6,2,9
732,732,6,1,8,10
1457,5015,6,4,10,5
6144,2299,7,1,10,4
9197,9197,2,4,8,2
1201,1201,6,8,4,7
1854,2890,4,7,2,3
3133,7494,7,5,9,7
5081,9622,2,3,4,7
5043,5043,8,3,9,5
2803,2803,2,4,6,8
9157,4834,7,8,1,4
808,808,2,2,1,9
8516,8516,5,7,4,5
6283,6283,8,9,3,5
4441,4441,2,4,4,4
7618,7618,9,3,8,10
6283,6283,1,6,10,3
6682,6682,1,3,4,8
8520,4722,10,6,2,8
7105,5904,7,8,5,1
9272,9272,5,2,6,9
9646,9646,2,5,1,6
544,544,5,10,7,2
7614,5949,2,7,5,4
3071,6315,10,8,10,10
239,2344,7,3,7,1
200,200,9,5,10,4
655,4268,8,7,3,2
6405,6405,10,8,6,2
5262,5262,9,7,5,8
6451,2222,10,6,8,3
1416,1416,2,7,5,4
460,6298,6,5,7,6
9915,9124,7,9,5,10
1416,1416,9,4,6,6
9197,8833,5,6,10,9
9197,9197,5,1,10,7
8759,8759,7,7,3,3
331,2852,10,7,5,5
3563,3870,10,4,7,7
6653,9618,10,4,4,8
6283,7977,4,9,1,5
5366,5366,6,7,5,6
4814,4814,6,7,1,8
5824,5824,1,10,8,4
483,483,9,3,6,9
6671,5439,2,10,4,7
5604,9435,4,5,9,2
1416,1416,6,5,3,3
6394,8084,2,4,1,9
4945,6748,8,8,3,1
5914,2196,3,2,10,10
3563,6320,5,7,1,6
7112,7112,8,9,10,4
3190,9021,9,7,9,10
2920,2920,6,1,3,4
1128,1128,4,4,8,8
9956,1550,3,8,9,8
7112,4205,1,4,9,3
62,62,4,5,1,7
4461,7068,1,10,10,8
3253,5046,5,6,9,9
954,3195,7,8,1,9
1457,9706,7,9,2,1
8096,5795,1,9,5,8
1246,1246,2,6,10,5
2337,7861,3,9,4,3
6550,1876,2,2,7,3
5712,5712,1,5,8,8
1632,8437,6,10,5,10
4649,4649,2,10,8,5
7348,7348,5,7,7,5
92,92,1,1,8,7
5699,3781,1,2,9,6
1416,1216,7,6,10,6
5271,5271,2,3,8,10
4441,2178,7,7,9,5
4556,4556,7,6,5,5
2891,2891,8,4,4,7
6584,4371,2,1,2,7
1416,1416,2,4,3,1
2697,6146,2,6,9,3
1457,559,2,9,6,6
7802,607,10,5,9,9
9271,636,2,1,1,6
1207,3310,3,2,8,5
6283,3721,10,8,5,3
4441,114,6,4,6,2
7903,5053,3,3,5,2
8490,3286,7,6,4,8
9108,9108,3,2,2,5
9515,9515,3,1,10,1
9355,9355,8,2,8,5
4332,6984,5,9,5,9
570,7229,1,8,6,10
9364,6553,3,6,2,5
4457,4119,10,7,5,8
8313,2224,5,5,2,9
9197,9197,4,7,1,10
1416,9138,10,1,3,8
8527,8527,3,2,3,4
3068,8743,8,3,6,9
9163,9163,5,8,7,9
2827,2827,8,6,5,5
5636,5290,7,8,10,6
1689,9095,10,2,3,3
7506,1727,9,6,9,9
1117,7176,2,2,10,6
8806,9734,3,4,9,8
9197,9197,6,10,4,2
343,343,2,10,2,4
4827,2317,7,3,7,3
5588,1829,10,2,1,9
9197,439,7,2,7,6
9197,9197,7,2,6,8
9311,9311,9,3,4,3
1034,4792,2,10,10,6
7580,8266,7,9,6,6
8014,2691,3,9,10,3
2186,4083,6,5,2,10
4111,8371,5,9,2,5
1416,7556,6,6,3,3
5272,6398,2,5,6,5
1348,1996,7,6,9,1
9120,1309,4,9,8,4
5574,8017,4,7,1,8
4732,9718,4,5,5,10
9560,543,4,5,4,3
4283,4283,8,8,7,7
8520,8520,7,3,9,6
1798,7717,9,8,6,6
9045,4176,10,9,9,5
6987,8784,3,4,4,3
3787,3787,3,9,2,5
3904,7600,5,10,8,1
3369,3548,10,4,5,4
9515,5301,9,1,4,3
9355,8132,10,5,8,4
9355,9355,8,4,7,6
1020,1170,6,4,2,4
3014,9605,9,6,2,1
1854,2053,8,6,3,4
8999,5500,6,1,2,5
2109,2246,7,3,4,4
5838,2833,10,3,6,1
6584,2219,6,5,5,7
3879,6758,2,9,10,6
1337,1337,2,4,3,8
6834,1531,4,10,3,5
4556,4556,3,6,2,3
5882,3081,6,2,9,2
9100,9100,5,6,5,6
6283,9470,8,6,6,5
5754,5754,3,2,9,4
3819,970,7,1,8,4
6079,6079,8,6,4,3
267,267,2,9,1,10
2627,6898,9,9,1,9
3713,3713,8,7,1,9
254,3526,2,1,1,9
3441,3441,6,3,10,7
3877,8505,5,7,9,3
9670,9670,8,7,7,1
1661,1661,1,7,5,10
7444,7444,6,8,2,5
8061,8061,10,9,3,8
4336,1933,2,4,10,4
3851,9423,5,7,9,5
4916,4916,9,10,8,3
4037,4037,4,9,1,1
6584,6573,1,1,5,2
7982,3231,9,6,7,5
1416,6375,7,8,1,3
633,719,5,3,6,5
6608,9320,8,1,3,6
3713,3710,10,3,10,4
6144,3304,3,1,5,3
5767,5767,8,10,8,1
8730,9983,10,3,2,5
5562,2041,9,9,8,8
7841,9835,5,4,8,10
9793,7187,5,10,4,6
1778,1778,8,4,10,5
4803,4803,10,8,7,4
1606,7957,4,4,9,1
1176,1176,4,5,6,10
4300,4566,3,1,8,6
3253,4404,4,9,1,7
2685,2822,2,5,9,4
9746,9746,4,1,2,9
2562,3691,2,9,9,10
3897,7216,6,5,2,5
5622,5622,6,5,6,8
9169,7071,1,9,7,7
9646,6595,2,1,5,7
6283,8381,4,10,2,10
7112,9508,3,9,5,9
6464,6464,7,6,2,9
2069,2069,7,9,3,6
9197,9197,10,7,4,8
8858,4783,2,7,5,2
1182,1182,3,1,3,6
1238,1238,5,5,1,10
9205,230,6,7,6,4
103,6345,4,9,9,10
3264,3264,2,7,6,8
5066,5066,3,8,9,5
5469,5709,1,7,3,5
377,3148,2,5,7,7
8707,8707,2,8,2,7
3139,1645,10,8,4,9
8951,7542,6,7,7,9
6546,6927,4,6,5,4
9871,2791,3,9,7,3
3529,3529,3,10,8,3
1416,6453,3,7,8,2
8808,8808,2,8,2,5
6683,7452,2,8,1,10
6933,8107,3,6,7,9
5548,5548,1,5,9,7
5702,4251,7,6,2,1
5151,5151,6,1,1,4
6283,4177,5,1,7,1
5497,5497,4,3,7,9
6066,1822,4,4,10,8
6871,4735,7,4,9,2
2774,1390,10,5,3,9
8691,9681,6,8,9,3
1818,5044,3,2,3,2
6584,327,4,8,7,3
6506,4754,4,5,8,6
1034,1034,10,5,6,8
5676,2591,1,6,3,4
5548,5548,5,2,1,5
8944,8944,2,1,5,5
9999,9999,2,7,1,2
4300,8882,5,6,5,5
3500,3500,3,1,7,4
6584,3855,8,5,9,6
6283,2790,1,2,3,7
1416,5589,3,2,2,3
7749,7749,10,2,7,10
6584,6584,3,4,3,1
4399,2156,10,2,3,5
9999,9999,1,6,10,10
294,294,5,3,10,5
1011,1011,8,5,2,9
4103,8651,2,1,3,4
2627,2627,3,10,4,5
9515,1086,4,1,9,7
4495,3266,3,10,1,1
6584,850,4,7,9,2
2093,371,1,3,2,6
9856,4679,7,9,6,8
3190,6484,6,4,3,8
4805,7503,2,2,10,3
1812,6576,5,9,5,2
1388,3576,10,10,6,6
213,213,6,5,10,9
5642,1646,9,8,8,4
7093,7611,3,3,2,1
6283,6249,2,4,5,8
8478,5817,6,6,2,3
9322,9322,2,10,4,2
2824,2824,4,9,3,1
2577,2577,4,10,10,2
8178,8178,8,5,1,5
2259,3142,9,8,9,2
4174,4174,6,5,5,8
6283,2964,7,4,7,2
5507,2518,5,3,6,1
1416,5480,5,5,1,4
7780,1078,10,8,5,5
6272,7322,10,9,3,2
6283,9938,2,2,3,8
996,4384,5,2,4,8
4765,2212,9,8,1,7
4308,4185,8,8,7,10
3635,6739,1,5,2,10
421,6647,5,3,5,2
4827,4827,3,2,8,1
1946,3179,5,3,3,2
6475,6475,10,5,1,1
4262,8618,6,9,1,10
6283,6283,5,3,2,10
1396,8822,5,5,5,10
6283,175,4,1,7,10
8810,8810,1,6,6,9
5571,5452,5,9,6,3
7618,1966,8,3,10,1
8736,1947,3,6,9,5
1292,2943,7,2,6,9
518,3847,1,4,1,7
9956,5736,2,7,7,10
2481,2543,3,9,9,9
3015,9241,9,3,2,4
5548,9709,3,7,9,5
6283,1769,8,9,5,7
7938,5611,3,8,7,4
4556,3824,6,1,4,9
9767,6127,9,2,6,1
4556,9776,8,9,8,7
5185,4633,9,3,3,1
7676,309,2,9,10,8
3966,3966,1,6,2,3
1391,9328,10,1,7,1
9473,556,1,9,2,6
2734,7616,9,7,8,4
9575,9575,10,1,9,7
8138,472,5,10,7,3
8285,8513,4,1,6,10
2697,9002,2,4,9,1
2451,2451,10,8,2,2
4300,4300,6,3,2,9
8313,3263,9,1,9,1
7584,7584,1,2,9,9
2732,8524,8,4,4,9
6542,8137,6,1,5,7
9663,7384,1,4,10,2
1632,1632,10,1,8,6
1453,1453,2,1,5,8
7495,7495,7,5,6,10
3550,3550,6,9,9,6
6283,259,8,5,5,4
1881,2493,5,5,8,5
2837,1487,10,2,6,9
8014,8141,6,8,9,10
1731,3370,1,9,5,8
2095,2095,3,5,6,8
4253,4253,4,1,3,5
6283,4513,9,2,10,2
1159,9653,7,1,2,6
1387,9794,2,5,3,6
4803,576,4,4,10,8
4355,4036,9,2,3,2
6283,6283,5,8,5,5
4132,454,8,6,2,8
8285,8285,9,8,2,1
9560,8962,7,5,2,5
9511,9511,1,5,8,6
7666,740,1,3,2,6
6014,9346,10,3,9,1
4519,5597,7,5,10,8
4308,4908,4,5,8,9
3287,6194,3,6,2,2
6584,6584,7,5,1,2
7841,3872,3,5,8,7
40,40,3,7,1,3
3168,5386,1,5,5,2
1189,9550,6,10,7,4
6906,1202,8,5,7,8
1292,5277,1,4,1,1
1416,561,5,10,5,8
7802,7802,8,5,7,4
6584,1598,10,2,5,6
1067,2103,7,9,1,8
3404,3404,2,2,7,3
7955,9446,8,5,4,6
833,833,1,7,10,10
5813,4199,6,7,1,1
5744,1751,4,7,9,3
3327,3327,8,4,9,2
3273,3273,6,6,2,10
98,74,6,3,8,7
8285,8915,9,8,4,7
9515,9918,2,3,7,10
8875,8875,10,6,1,2
3068,3068,7,9,1,3
9385,5672,9,9,9,7
4308,4308,3,6,7,2
2336,2336,6,2,1,4
9197,9197,10,6,9,10
1093,1093,3,7,6,8
7395,1890,8,3,8,3
1416,8389,5,6,10,10
4774,3624,10,6,4,10
9197,6186,4,1,9,6
7078,7438,3,10,6,9
442,5231,5,9,1,3
2483,5691,8,7,10,5
1416,9327,3,6,6,5
8415,8415,3,1,5,7
8959,2953,2,3,1,1
9108,9857,7,3,6,8
6233,5437,9,1,9,6
4112,7157,9,1,7,1
8347,8347,7,8,1,5
3966,3966,4,10,7,9
3750,6290,9,6,5,4
4247,4247,7,1,8,2
9197,649,5,8,2,8
6283,4793,6,5,3,10
6276,345,7,6,5,1
5882,8954,10,5,10,4
1416,1671,7,2,7,1
9564,6844,5,7,7,9
7027,5424,3,6,8,4
7348,7348,6,10,8,10
5780,5780,7,4,8,5
2336,4448,4,6,2,9
4459,9098,9,1,8,8
9013,3515,5,10,9,10
8858,7163,3,1,1,6
1393,9428,3,6,1,2
7345,4236,5,9,6,8
6283,4452,5,7,1,8
9322,9322,10,5,3,9
2627,1825,7,6,2,7
4441,4441,7,6,2,5
9989,7087,2,10,7,9
4710,4022,4,8,10,6
1457,1457,6,2,6,9
833,8392,7,9,7,6
863,3827,3,10,3,8
8001,830,4,5,5,7
7563,2449,3,6,2,10
505,298,1,4,8,2
1938,3196,6,1,6,9
2228,2228,5,8,10,7
1260,6095,6,3,2,10
1771,1771,10,2,9,5
1457,1457,2,3,10,3
8293,8293,10,5,6,9
3253,9050,5,2,4,9
4180,9701,4,3,9,6
1684,9316,4,4,2,2
6871,6894,4,7,5,5
8178,6529,8,6,2,2
4827,8386,9,2,2,2
4125,1125,9,2,8,4
5546,7012,5,4,1,10
1337,7204,10,7,5,2
5275,7255,9,9,2,1
6283,7921,1,1,10,7
3212,3212,6,7,3,6
8940,8940,3,5,6,1
7175,7175,1,5,9,9
1416,3067,8,4,3,6
8212,8212,10,10,8,6
4519,8105,8,5,10,10
6762,6737,3,2,2,10
9845,1660,9,1,4,4
9543,9543,6,3,3,3
6154,5762,1,5,1,7
5441,5416,6,5,7,10
8306,921,8,10,9,6
5154,3487,3,3,5,10
7961,5874,7,8,6,1
6028,6028,5,7,7,5
9400,8501,9,5,6,4
6324,4096,4,8,9,1
556,556,1,6,5,7
6234,6234,9,1,4,5
5548,1484,10,1,2,9
4491,4491,7,9,5,6
399,1401,9,1,5,9
4779,3054,6,4,1,4
6405,4913,1,9,4,6
5441,3120,8,3,6,8
3877,1593,8,7,2,1
1964,7057,3,9,9,10
7726,7726,10,5,7,7
4814,4814,6,9,7,6
6283,6283,4,7,7,6
9783,6172,1,1,7,2
9047,4090,8,9,1,5
2682,2682,9,6,7,5
5837,5626,10,10,8,4
8269,9306,3,5,5,7
2627,1906,8,6,1,7
1223,4165,5,5,4,3
3187,3187,6,4,4,10
2451,865,8,3,4,8
9896,9896,8,9,7,9
8186,5181,1,1,10,4
3019,3019,4,3,1,1
4885,478,7,9,10,9
4620,4620,1,10,2,1
3705,1525,9,9,9,3
131,581,3,2,1,5
4556,4556,6,3,7,10
5928,262,5,7,7,8
773,773,8,1,4,2
1687,7626,3,9,3,9
8285,8285,3,3,9,6
1337,9452,4,8,2,9
846,846,1,8,6,7
2847,2847,1,9,7,2
415,415,9,8,2,8
1480,7134,4,2,2,2
5488,5488,4,10,1,3
772,9439,1,7,9,7
9197,9197,9,6,7,7
5185,2289,3,10,4,5
6827,3756,1,6,8,5
385,385,1,3,8,6
9045,9045,1,10,8,5
5247,3994,2,4,9,2
6283,6839,3,4,3,5
5081,5081,6,1,2,1
6283,6283,10,1,8,6
385,6258,8,1,2,8
4827,3639,9,4,3,1
4521,3044,3,2,2,8
6550,7040,1,1,6,7
3916,5041,9,4,7,10
9492,984,9,8,10,2
8759,116,3,5,1,1
6774,6774,6,9,4,9
3190,3190,4,6,5,2
5190,5190,10,8,2,1
