source,target,weight_1,weight_2,weight_3,weight_4
2139,2139,9,3,2,4
4835,3572,4,2,8,3
2953,3626,2,3,3,10
798,798,9,6,6,10
4642,2210,1,6,8,5
3892,1775,7,9,8,2
2872,2872,5,3,7,5
1765,1765,10,1,5,5
4597,3471,6,3,3,10
3074,2052,2,8,3,5
4636,293,1,7,10,4
2431,2431,5,6,2,6
1049,2743,3,1,1,9
4642,4642,4,8,2,4
1049,4715,3,9,2,10
1553,1553,4,6,10,7
4193,4193,10,4,2,1
3229,3229,6,3,1,6
758,742,1,1,8,5
699,3517,1,6,5,9
4697,4697,8,2,5,8
1559,4482,7,7,1,6
1588,1588,10,6,4,3
54,2508,4,1,3,5
3932,3932,1,8,2,10
620,3836,5,8,8,6
3852,3852,6,2,8,8
3789,3789,7,3,4,8
1936,2535,9,3,10,6
3453,3453,7,8,1,2
1553,1553,5,9,1,9
3011,3011,3,1,9,5
1049,930,8,3,9,2
122,1396,8,4,5,7
1049,2426,10,10,1,3
2816,2816,9,4,10,9
1638,1638,9,10,6,6
1060,216,1,4,3,4
1049,2674,9,3,2,9
3505,253,8,2,9,10
3435,2136,3,9,9,4
232,232,8,9,10,1
1725,2615,1,8,1,8
1049,2275,4,10,1,2
3279,4654,3,6,3,1
4292,3943,7,5,1,3
1049,524,1,6,5,6
1958,2644,10,8,7,1
3535,4347,1,2,9,1
4638,4638,7,9,9,9
4642,4642,10,10,3,4
4665,4896,7,3,2,8
4707,1066,4,1,4,7
3049,4825,8,5,8,7
1685,1685,5,6,8,7
14,4767,10,10,8,9
4383,4173,8,1,9,9
2515,2515,7,2,10,2
1936,1537,8,4,7,5
4565,4407,10,6,3,10
3283,2212,3,9,3,6
749,749,6,3,6,8
4511,4618,4,8,7,8
4658,2309,2,9,5,1
3211,1242,10,3,10,10
1560,3152,9,6,3,5
724,484,5,7,6,9
722,722,1,1,3,1
302,2215,10,2,10,5
4225,4225,2,5,3,9
4070,4070,8,7,10,4
4118,4118,7,3,2,2
2139,2497,3,2,2,9
134,519,4,1,3,2
710,3144,10,9,4,8
1605,1605,6,3,7,9
1588,1173,7,8,8,3
620,620,2,6,3,8
4193,4193,2,2,2,1
4642,4642,5,5,1,3
1685,328,3,2,9,4
3406,1089,5,3,4,1
4675,3390,10,4,7,7
957,2985,5,5,8,7
4707,4707,1,6,5,8
643,382,5,10,5,9
1767,1767,10,9,8,9
3718,3773,7,6,3,5
3716,1717,10,9,3,1
4871,2270,9,8,10,5
1064,4100,1,5,4,10
2139,2525,10,7,4,1
3453,4259,1,2,3,9
2122,3199,5,2,1,4
905,2635,5,9,8,9
4597,3922,9,6,7,6
17,4551,6,7,4,1
4053,4848,9,4,9,10
550,686,3,4,8,6
4589,4589,2,2,7,7
3035,2258,8,5,4,4
2139,3665,2,9,10,4
1049,2166,2,7,6,5
2559,3511,8,6,1,7
4642,4642,5,5,7,2
2139,2139,10,6,9,2
4575,3046,9,5,9,8
4589,4589,4,5,1,5
4097,4097,3,1,2,10
4357,4357,9,10,8,7
868,4318,2,2,2,3
1183,1183,5,8,9,9
1049,4888,8,1,1,5
710,3633,6,10,8,5
620,620,5,1,5,2
1685,4852,6,2,8,3
3833,4533,2,7,1,9
2139,4382,10,1,1,2
4043,4344,3,8,7,6
481,1632,9,8,10,7
1638,1142,3,7,7,9
688,4655,1,6,9,2
4042,921,1,1,2,7
3279,1736,8,7,8,10
3279,2929,7,3,7,8
3555,3555,5,9,6,10
1917,388,9,9,10,3
2139,2139,2,8,1,5
1766,3096,5,2,4,9
1936,4410,1,9,7,9
2165,2165,7,8,3,6
2831,2831,5,9,3,8
847,400,5,3,1,1
3718,3718,5,6,1,1
165,2762,10,7,8,7
4901,4901,6,4,2,3
4400,4773,10,7,1,8
2474,2140,4,6,3,9
620,3163,8,2,5,2
4332,4332,3,10,4,5
2291,4319,7,6,9,2
1049,593,6,4,10,3
17,248,9,7,5,4
3995,3995,2,8,10,10
2875,2875,5,3,10,10
1871,3917,9,3,5,7
3892,2907,6,9,9,2
722,722,4,1,3,6
3665,115,6,2,9,5
2875,2425,8,10,9,4
2453,2453,10,3,8,3
3900,3900,5,3,9,1
2801,2801,7,5,2,7
2139,1733,3,9,7,8
2279,2006,9,8,10,4
4335,1721,9,9,4,10
4835,569,7,3,10,2
48,1800,7,3,8,7
85,85,1,7,3,6
4739,4283,5,5,5,9
2236,762,9,5,3,4
2809,2809,4,1,2,2
3341,1028,3,5,3,6
2643,2491,3,7,6,1
2607,4717,5,9,10,9
868,868,10,4,4,4
4575,4575,3,6,9,8
3555,3555,5,10,8,7
2349,1874,4,5,8,8
1301,4949,5,5,6,10
118,4147,2,4,4,3
566,566,5,3,2,8
2415,1261,3,5,8,8
4653,1306,8,10,10,2
4225,4225,5,7,10,6
1871,1813,4,2,6,6
1049,4891,5,4,7,6
4642,66,8,4,9,4
2139,1661,6,9,10,2
1894,1504,3,6,4,4
1902,1176,7,2,3,5
2139,2019,2,4,9,9
3140,1815,1,4,5,4
2783,2783,2,6,5,7
1049,3991,1,8,6,8
1478,1478,2,8,3,1
2690,4108,3,8,8,7
2151,4209,7,1,3,2
519,2234,5,6,4,5
5,5,4,7,1,8
750,750,4,3,2,9
2150,2150,7,4,10,4
4448,1745,2,9,4,8
804,663,2,10,7,7
3259,4590,7,1,8,8
2319,3955,9,3,1,5
2816,2816,7,10,1,3
3995,3995,10,6,5,8
2139,2139,7,7,4,2
3438,3861,7,8,9,9
3453,3453,7,9,9,5
1470,1470,7,7,6,3
1936,1100,7,1,6,3
4225,4348,4,9,5,3
2182,4693,5,3,9,9
4333,935,2,2,3,7
242,242,3,7,5,7
2106,1313,3,5,1,5
720,1794,8,5,7,5
3880,4625,8,5,2,1
17,3800,6,3,3,1
2140,2140,8,8,2,10
4225,1105,9,2,3,8
1232,1274,1,6,4,2
4357,1964,10,2,3,5
2448,892,7,5,10,8
4315,4466,9,8,10,4
2875,4709,9,5,10,9
1049,503,10,2,6,2
2500,2500,2,7,10,9
3546,739,9,8,1,4
4642,4106,7,3,1,3
208,208,2,2,5,4
2021,986,4,9,2,5
4707,4834,5,1,2,1
3260,2428,2,2,6,5
4924,4924,5,1,6,3
2958,3103,5,7,6,5
883,883,10,3,8,9
2946,3298,1,6,10,7
17,17,9,6,2,10
3567,4962,8,3,8,8
2953,662,7,9,10,5
2559,2559,10,5,9,3
4458,4458,1,8,10,3
2874,3856,4,9,2,1
2839,2839,1,5,9,10
3212,2329,4,6,5,2
1192,1192,8,8,4,5
2219,958,2,9,2,3
4540,2216,4,2,10,1
208,2919,7,2,7,9
2139,512,7,5,7,7
4448,78,10,8,6,3
438,1321,5,1,5,8
1049,1049,4,1,1,10
3322,3322,4,9,5,9
1500,1500,6,3,3,8
4642,4642,6,3,1,3
2958,2232,9,7,4,1
438,438,2,3,10,3
3773,4756,2,2,2,10
3793,3793,9,7,10,5
2875,325,10,4,10,2
4221,2624,6,2,3,8
14,495,9,2,3,10
1049,1049,2,10,8,10
3470,3470,1,5,4,3
2238,2238,7,10,4,7
2893,4672,5,9,5,9
3569,3569,9,2,1,9
4448,4304,1,3,8,7
4373,4569,4,10,9,8
1049,202,3,9,6,5
2570,2570,6,3,9,5
2184,910,6,5,1,8
1887,2780,6,8,7,6
1685,1685,6,2,9,4
4968,4218,4,4,8,10
1534,4295,8,8,5,8
1843,1674,8,10,8,9
4597,538,8,3,8,8
847,584,8,3,8,5
605,4138,2,9,7,1
4115,3447,8,2,10,2
2139,69,6,1,7,10
1049,1049,2,3,10,1
3279,3038,10,3,4,1
2067,3612,7,10,10,6
51,1339,7,5,7,6
1047,4744,10,5,8,7
3995,2651,5,6,1,6
1416,1416,9,2,4,9
2816,2227,2,5,4,9
3017,3017,1,7,6,6
3716,1375,3,6,7,1
2429,635,1,6,1,8
1841,1155,4,10,5,6
518,518,4,3,7,2
1408,900,5,9,6,1
682,1829,8,7,8,2
2139,3764,6,10,1,3
1049,2866,6,2,8,10
2393,2393,10,3,4,10
1894,4518,10,9,6,7
17,17,7,5,2,4
4533,4533,5,1,2,10
14,189,5,2,8,9
518,757,2,5,9,2
4406,4406,2,5,1,7
242,242,9,10,5,6
4976,1744,9,7,4,4
1559,2603,4,2,2,6
4466,3616,3,10,6,1
4216,3956,10,6,10,2
1775,3236,9,5,6,1
973,1639,3,5,8,5
2024,2024,6,5,6,6
120,1093,6,4,8,2
486,486,8,2,8,3
2817,2817,1,7,6,2
4642,1171,4,2,6,5
3425,3736,4,4,4,3
4697,4697,1,1,3,9
3531,322,3,5,10,10
1049,407,8,3,6,7
3987,4212,3,10,7,5
3395,3395,7,8,10,8
331,2160,8,1,7,9
1049,1049,1,5,6,8
4097,1790,5,7,2,10
2570,565,8,7,2,5
847,269,5,4,7,5
511,2947,4,6,3,7
4407,627,5,5,7,3
1049,1049,7,2,9,9
335,4034,5,3,6,6
3406,1593,1,2,3,4
1619,1619,10,6,1,3
3878,4021,6,3,4,9
1049,3428,8,9,2,1
2139,2848,1,6,10,8
1049,1895,7,6,5,6
1049,1049,3,2,9,7
1416,1359,1,8,9,6
2372,3752,8,6,9,9
436,4413,4,5,8,10
1880,1660,7,4,5,9
1940,1940,3,6,2,2
3204,3204,8,9,7,8
4693,4693,1,6,3,3
3697,3697,1,8,2,3
484,2909,7,8,9,7
3789,1706,7,1,9,1
2747,1356,4,4,5,2
4743,4743,4,1,5,4
2467,2467,1,5,9,1
4590,2677,8,3,8,3
1685,1119,7,10,2,8
2296,3715,5,1,7,9
4406,2499,8,9,1,5
2022,1760,3,1,4,3
2872,2872,8,1,8,6
1049,4452,5,6,7,10
1274,2978,9,7,5,8
1989,4964,1,8,3,9
2953,1614,5,2,10,4
2165,2165,5,4,4,3
2643,1281,10,10,10,9
752,2378,3,1,4,6
3254,3254,10,3,5,1
3144,1714,8,10,10,7
331,2046,3,9,3,9
1049,1049,1,8,8,2
85,85,9,8,9,9
389,4286,3,3,3,8
3900,885,8,2,7,2
3789,3743,9,6,6,1
2393,2501,10,8,8,2
2287,42,7,10,7,10
2831,2831,2,5,4,4
4314,4314,2,7,4,7
4875,177,5,7,4,3
846,846,3,4,2,2
242,842,2,2,4,8
868,2334,2,9,9,9
4642,4642,10,10,3,10
968,3106,7,1,10,9
3264,927,2,2,1,1
1553,1553,10,7,3,4
3803,1494,2,5,10,10
2728,4629,3,4,3,2
4642,4642,3,9,3,6
4151,4151,3,9,5,4
3204,1547,5,10,8,5
906,567,6,9,1,8
1652,4041,10,9,6,5
1685,528,1,8,9,2
2474,2474,4,8,8,9
2746,2746,2,4,2,10
2139,3191,7,6,4,7
2726,3733,6,2,3,10
3581,1073,10,7,6,7
692,692,2,5,8,6
2690,2690,8,5,2,5
2289,2289,6,10,10,10
2589,3182,8,10,6,10
297,297,1,6,9,9
4642,2815,1,8,10,1
1816,1924,7,1,1,2
2823,2823,9,7,9,7
3153,3153,9,9,10,6
1887,1850,3,4,1,10
3432,2639,10,4,10,7
2106,4718,1,4,6,1
1871,2436,6,9,9,10
4642,4585,1,9,1,9
4642,3779,5,7,5,9
4085,4085,9,2,5,5
3650,3650,8,10,2,1
1049,1927,8,8,6,8
4706,4706,8,10,8,10
4216,4216,6,5,3,8
3111,1051,3,7,2,6
2139,247,5,10,8,2
4412,4176,1,4,5,9
2816,2816,4,1,5,10
2291,2291,3,2,6,6
3322,37,3,4,9,10
4225,4225,1,2,6,3
2545,1832,10,6,8,10
2815,2896,1,9,2,1
4149,3677,10,4,4,9
4835,4926,6,4,7,2
4086,4326,7,2,3,8
1652,3221,2,10,9,1
4216,4829,9,2,2,8
3953,1078,8,4,4,9
102,102,3,1,8,2
801,4843,1,9,4,9
1049,2707,7,2,7,1
4636,2810,6,5,2,8
2067,4015,7,6,8,8
2702,2702,8,1,1,8
3988,3326,2,9,6,7
2603,3504,8,2,5,2
749,1324,3,1,6,2
1049,1194,3,6,9,4
326,1595,8,2,6,10
3550,3550,8,6,1,1
4326,424,2,3,1,3
4097,2732,9,2,9,4
3671,2530,4,1,10,6
4225,3819,4,9,7,10
1183,1183,10,7,6,10
4352,3676,7,3,6,1
3254,4030,1,10,8,7
921,921,7,9,1,4
2240,236,8,5,1,2
3172,1266,3,5,9,10
2674,713,1,9,10,7
54,1501,9,7,10,3
595,151,2,1,5,3
4448,4448,4,8,5,1
3074,3074,9,4,7,8
4854,2512,7,6,5,8
2816,1133,2,1,6,8
2139,2139,4,5,2,4
4234,4234,6,7,5,8
1049,3714,6,5,4,3
4448,4448,2,1,3,2
4051,2800,9,7,1,6
3074,3083,7,3,9,7
2517,3147,2,7,9,8
4674,869,8,3,3,10
768,2375,4,2,8,4
4414,771,2,8,6,1
3453,3453,6,4,2,6
3322,3322,5,1,7,8
3881,3383,3,4,6,2
1717,1717,1,10,2,3
4642,1029,3,2,4,9
2255,1148,10,8,7,8
4642,4642,8,9,3,4
4489,2701,5,5,4,8
4707,3853,10,3,6,1
4021,2504,10,2,6,7
4335,4335,9,4,8,10
3546,3546,8,8,9,2
2024,4556,8,7,1,3
2587,3308,4,1,5,10
1060,334,6,10,8,8
2161,2161,9,5,7,9
2141,4417,4,2,9,5
2690,3300,2,5,5,2
1283,3270,10,2,2,4
692,692,6,8,2,3
1049,3059,6,8,2,8
202,202,1,5,9,9
4056,4599,8,2,9,3
2851,459,7,8,10,7
906,613,3,2,7,4
2083,2083,5,5,6,4
336,1083,7,3,3,9
515,3285,6,1,4,10
4871,684,8,5,6,1
2270,3363,6,5,5,8
3204,3935,6,4,4,9
699,699,2,1,4,2
1049,313,9,1,3,6
2362,4657,8,6,9,8
1049,4704,3,8,10,8
2139,4622,6,4,3,1
1365,1365,8,10,6,2
4575,1764,10,1,7,2
4575,3760,8,7,5,9
242,242,3,1,8,10
4533,4533,6,8,1,3
4581,4263,6,8,7,7
1766,3904,10,6,6,8
4642,4642,9,5,7,10
2953,2953,6,4,9,9
3415,4411,5,5,5,8
692,692,7,6,8,5
297,2638,6,5,4,4
2232,1589,3,6,5,6
2380,2380,9,6,3,7
3555,1918,5,5,2,3
562,562,4,2,1,2
4431,4431,6,2,2,4
1392,2108,3,10,6,5
1600,1600,1,7,3,4
4575,4575,1,5,8,6
2139,506,4,9,5,8
1588,3772,3,6,3,1
718,718,4,7,2,7
2958,2365,3,4,5,4
184,1839,7,7,1,7
4642,4642,2,7,8,8
4373,4373,10,10,10,8
2232,4659,3,5,5,3
4707,4707,2,2,8,7
3895,4883,2,4,5,7
4642,4642,6,5,9,4
2139,1899,6,5,7,6
4550,3586,6,1,3,1
1049,1049,6,7,3,9
4216,882,7,4,2,9
2958,2282,4,3,4,4
2831,540,7,3,6,10
1605,3337,2,1,4,5
2816,3966,4,7,9,7
2139,4003,5,3,8,7
4599,135,5,9,8,3
750,2361,2,4,3,7
3453,1423,1,8,4,1
3477,2060,3,10,10,3
4015,3450,10,4,3,7
1339,2304,3,2,8,3
4701,2849,2,8,9,6
4225,3727,10,4,3,10
3569,4849,8,5,9,6
4969,4969,2,2,10,7
3880,3880,9,9,3,3
4108,1249,5,4,3,4
2139,2204,2,5,2,9
4225,4225,3,9,9,6
700,700,5,4,2,9
4016,2049,1,10,6,3
2807,2306,8,1,5,1
516,516,9,4,5,6
2139,2139,10,4,7,9
4814,1851,8,4,1,10
546,546,5,2,5,1
3285,3285,5,3,10,4
798,798,9,8,2,5
1049,860,5,10,8,8
4017,4894,1,8,7,8
3204,1960,7,7,10,9
3395,782,10,3,1,6
1805,3261,10,6,7,4
389,2727,2,6,7,8
629,629,5,3,1,10
3930,3930,3,6,5,5
1078,1078,8,5,9,8
4625,4625,7,10,2,5
3059,3378,9,3,3,5
264,264,4,2,4,3
1788,1788,4,9,3,1
1520,4503,8,3,1,10
4642,1050,3,10,3,7
331,94,1,9,3,1
1047,2092,8,8,5,9
3569,3876,9,9,8,8
4751,4751,1,9,5,5
1932,3498,10,3,6,9
2953,188,6,1,3,4
4383,351,2,4,7,8
3555,3501,8,4,4,7
2378,1945,8,3,3,6
906,906,6,7,7,2
1049,2756,8,1,1,2
4015,296,1,7,1,3
1075,2975,6,1,2,7
2958,3951,5,7,9,7
1520,4107,7,1,3,10
336,3209,2,3,3,6
4575,1465,6,5,8,9
353,2220,6,5,8,5
4834,4834,6,8,2,10
1049,3597,2,3,8,10
2139,378,9,3,4,4
4414,3965,5,4,4,10
2007,4734,3,5,1,1
4357,4029,4,5,3,5
4056,1280,9,6,5,2
3233,3233,1,8,6,4
4498,4498,5,1,8,4
2816,2816,9,10,9,2
3229,3400,9,2,6,3
1279,300,9,4,4,8
2559,2798,3,6,7,10
2953,3519,2,1,8,4
57,57,9,9,5,10
1177,3197,4,8,4,3
2809,3110,10,8,6,6
2570,1489,3,4,6,1
4097,4288,3,9,4,3
4707,4669,2,4,8,5
1049,1750,9,5,8,3
4575,4391,8,3,2,2
2919,369,8,1,3,10
2953,2953,10,1,8,3
4702,4702,8,6,10,8
518,602,8,8,1,1
620,3434,3,10,1,1
4097,4097,9,8,1,9
1148,3582,2,4,6,10
4193,3796,8,5,7,9
1672,3611,2,9,2,8
4333,6,6,6,10,5
2293,572,1,7,1,10
906,906,4,10,8,5
4642,3008,1,9,1,6
4357,377,8,10,10,7
3909,525,9,8,9,8
3789,2655,5,1,9,5
4413,4413,7,9,5,7
2872,2872,4,7,8,10
2974,2974,2,3,5,5
4374,3824,4,8,9,9
3869,1517,10,7,6,2
1807,4570,9,6,8,1
4665,4665,4,9,6,10
3697,1096,5,2,10,3
1279,1279,2,2,8,10
511,97,3,2,8,1
4531,4531,5,8,8,9
1049,2984,8,9,7,8
3239,3239,4,5,5,2
765,2835,2,9,1,9
2953,2953,6,10,1,9
4051,1519,4,10,9,6
1895,1895,10,1,1,7
3233,4268,6,1,5,2
2055,2055,4,10,2,10
2319,1332,7,8,7,7
4400,4661,6,7,10,5
2945,3670,3,9,2,10
4718,785,6,3,5,3
3371,149,6,7,9,8
1095,1095,6,1,4,2
242,1748,3,2,3,5
4653,1354,2,2,4,2
688,411,4,8,2,1
2448,1743,8,7,2,10
1049,1722,7,2,8,10
236,236,1,9,4,4
1049,1446,5,5,6,6
2331,2331,8,6,5,7
2946,3151,10,5,8,6
620,3781,4,5,5,10
3322,4917,9,3,1,3
1049,2031,3,5,2,9
2816,2623,4,1,10,10
2501,1677,5,8,10,8
3195,4081,9,9,2,9
3204,601,10,2,7,3
1301,1301,10,4,1,8
543,2229,9,3,3,9
4597,4274,7,6,1,6
1119,1628,1,5,4,2
2999,1656,7,8,2,8
3195,4061,7,10,2,2
1534,4200,1,5,3,4
2570,2570,4,9,9,8
916,4441,9,9,10,7
2139,437,10,9,5,2
3371,1258,6,4,5,10
2279,2279,4,4,4,7
30,3607,5,4,5,7
772,772,4,1,7,3
2139,2139,10,7,6,6
3279,3482,10,5,9,8
3090,3090,9,10,3,2
2092,2092,9,7,5,8
4016,610,2,5,2,10
1685,4418,2,4,7,10
4707,2263,3,5,3,5
3074,3074,1,7,8,2
3869,4230,8,1,3,7
2331,633,10,3,7,5
1672,2846,8,6,4,6
326,1379,9,1,4,7
3550,4447,6,10,8,7
562,562,5,1,2,7
749,749,4,4,8,4
1049,4089,3,10,7,9
713,862,5,7,10,8
2974,1476,2,7,3,4
1125,1125,6,4,1,4
3140,4367,4,10,6,9
2953,2953,4,5,5,8
3900,1908,3,9,1,1
2194,4520,8,9,9,10
2778,4461,7,4,2,8
4707,4707,8,7,4,10
847,847,7,6,9,4
4335,1403,4,4,2,2
4575,759,10,1,10,3
3642,3642,6,5,4,10
620,86,6,4,7,1
4642,4642,7,9,8,6
542,542,1,5,7,3
2816,2816,10,10,6,1
1049,1049,7,2,3,9
3470,413,5,2,6,8
208,1762,2,10,4,6
3140,2828,5,5,1,7
625,4935,7,7,4,8
4801,1468,2,3,8,5
3833,4082,1,10,5,9
620,620,6,10,5,5
3143,549,2,2,8,1
568,3726,3,8,7,2
3665,3665,10,6,7,2
548,2829,7,9,2,8
3833,3833,7,3,7,2
2139,2139,4,10,3,6
4981,4981,10,7,5,9
1553,3416,8,4,1,9
4707,2371,3,10,1,3
17,2030,10,2,9,10
2139,2079,10,7,6,7
4319,4319,9,4,1,1
1638,2937,1,4,1,1
4480,3355,10,6,5,6
2291,1990,10,8,6,9
3939,1584,5,9,7,1
4789,1953,2,9,9,2
436,1892,9,8,7,7
2139,211,4,7,3,9
1652,740,5,9,3,10
1049,1049,1,3,2,10
4707,1860,8,1,2,1
3274,3274,9,7,8,2
4642,628,1,2,10,6
4648,4648,5,2,8,5
1095,1095,6,4,9,9
3939,2102,6,1,1,8
4979,195,3,5,9,3
297,297,9,4,5,6
3274,3274,2,7,2,5
3496,3985,4,1,9,5
4225,1749,4,10,9,10
2603,2058,5,2,10,1
1416,1416,6,7,5,2
777,4037,1,9,5,2
2605,3484,3,4,7,9
1245,3066,9,3,5,6
1936,3674,2,8,2,7
2234,1012,1,5,10,1
60,60,2,8,8,3
60,60,10,3,5,6
1945,3579,2,3,2,4
2523,1624,9,7,1,4
4216,4578,9,7,10,1
516,516,10,3,7,10
3224,3180,5,1,3,1
3972,4390,4,5,7,6
3789,292,9,3,7,7
2139,3632,5,3,2,7
906,455,8,3,10,6
2559,2559,3,4,6,5
724,316,3,6,1,3
3697,4776,1,3,2,8
3477,3477,9,2,3,2
625,3827,10,3,9,2
1279,3192,2,6,3,7
1685,3891,3,5,5,9
3438,4583,3,5,10,4
1049,1995,9,6,2,1
310,3964,8,3,2,6
3349,1226,2,6,2,5
3496,1320,10,5,9,6
3091,2832,7,2,10,1
4575,3272,3,3,4,7
3276,40,2,8,6,7
2289,1431,9,3,1,10
2642,1040,9,6,2,9
1962,797,1,9,3,8
4642,4642,5,5,6,9
3800,3325,5,1,4,3
2690,2690,2,5,1,5
1049,1875,7,9,3,6
208,208,9,4,1,4
4354,1728,2,5,10,4
3233,711,6,3,9,7
699,699,8,9,1,8
1708,1708,7,2,8,5
14,2881,10,7,5,5
2139,1970,7,5,8,6
2024,9,3,5,4,8
4292,4292,8,3,9,9
1049,4640,7,3,6,3
4448,3445,4,9,10,5
605,3595,6,5,2,10
2831,1649,6,1,7,9
1049,3722,9,5,9,5
4697,2885,9,4,9,8
2139,2120,2,3,7,3
1409,1388,6,10,8,9
861,861,1,1,7,10
1591,1591,3,8,1,7
3693,534,8,10,3,2
3477,3477,10,6,8,8
3309,3200,5,3,10,5
869,4900,8,7,6,6
4151,58,9,10,5,1
4216,4216,9,6,9,4
4707,2672,5,1,9,2
4533,3877,2,3,6,7
4498,4498,9,3,5,10
1674,1674,8,9,2,5
4642,4642,8,2,5,1
1049,1049,9,8,10,3
2122,3205,4,2,1,9
3438,3288,5,10,5,9
60,60,1,2,9,5
601,2519,10,3,10,6
331,1231,9,6,8,8
3555,3555,10,4,9,8
3969,3139,5,6,4,3
17,17,2,10,10,5
1049,1049,4,4,1,2
1274,2597,7,1,4,6
4078,1513,1,2,3,10
1788,1788,7,1,10,6
334,3552,5,4,6,6
4755,622,3,10,8,2
264,264,4,4,10,10
2139,3353,4,10,6,10
1076,1240,9,4,3,10
4332,4332,5,1,10,10
929,80,2,4,5,7
389,3222,10,8,10,6
4707,2105,4,1,8,4
2845,2845,3,6,6,3
3550,3550,6,5,2,6
3140,3140,3,5,8,4
2953,2179,3,8,10,8
4834,2911,7,3,7,3
2408,1577,4,4,9,5
621,4136,6,7,9,8
2951,2965,4,8,5,5
2816,1143,7,9,4,10
331,4982,10,4,2,9
772,2128,1,9,1,5
2953,395,2,10,2,1
30,2509,7,3,10,1
4042,4042,10,2,4,8
4597,493,9,7,4,4
620,620,1,10,1,9
4648,4648,2,8,8,3
436,3051,2,5,3,6
518,518,2,1,10,10
3415,3971,10,7,7,1
2083,4577,6,4,2,8
4969,2788,6,4,9,7
3789,381,1,4,9,5
4990,4990,2,9,2,5
2809,526,1,10,10,1
1437,4206,5,9,10,10
1049,1049,10,10,4,3
4151,1344,9,7,5,1
1049,130,7,3,3,9
1049,4600,4,4,4,8
4015,3039,10,9,1,5
302,1830,10,9,10,1
4686,4686,9,1,10,4
2951,2488,7,1,8,7
11,3342,3,8,5,2
4417,4,5,2,10,8
2182,2182,1,5,4,5
2289,2289,7,7,9,2
4406,4406,6,2,4,10
2919,3457,2,5,10,7
3650,3650,2,4,1,8
2747,2939,5,10,2,9
4151,4151,7,1,2,8
951,1786,4,6,5,6
3453,47,7,6,7,8
3322,3322,4,6,8,2
4448,1333,3,9,5,4
1049,1049,3,8,3,2
4042,1140,10,7,8,5
1049,1049,3,3,1,9
327,3076,1,8,8,5
17,2199,2,6,9,10
3775,3775,2,5,7,7
4258,4258,10,2,9,7
2329,2130,5,1,7,2
4575,4575,4,9,5,2
1049,1049,2,2,9,8
2016,2162,7,3,4,9
4569,4569,10,9,3,5
4449,553,2,2,2,5
847,3906,1,9,9,3
17,4617,7,2,1,6
2291,1277,5,4,2,2
4042,1735,6,10,4,6
3432,3814,1,4,2,3
1553,1553,4,8,8,7
4138,2741,8,3,10,8
3517,1330,6,6,6,1
1040,3095,3,6,5,7
4642,3701,7,4,7,6
1392,3030,4,5,9,4
3789,3789,5,5,6,3
1412,1412,6,6,10,6
524,981,8,6,1,10
516,2464,6,6,5,9
4767,4767,7,2,9,1
968,968,5,7,2,9
950,950,8,8,1,7
3111,1845,5,6,1,3
4642,1837,4,3,6,4
4051,4966,4,3,8,10
3140,3140,4,8,3,10
1478,4305,9,7,7,6
1049,3794,3,7,1,4
186,186,4,2,1,6
2974,2228,6,3,2,9
4653,4653,1,5,4,3
60,60,4,6,10,3
1591,1591,4,8,7,7
2875,3602,4,1,3,10
2816,2816,3,7,7,3
1049,1049,1,1,4,7
1049,148,7,7,10,7
1019,1541,10,10,5,4
2015,160,4,2,3,9
2780,2773,3,10,3,4
1871,1871,9,4,9,6
1049,2660,10,3,6,4
2139,552,8,2,5,5
1192,372,9,4,9,8
4015,203,6,10,2,10
4377,738,3,8,9,4
2139,204,8,7,3,3
1685,1685,3,1,2,4
54,2422,10,5,10,6
1553,4254,4,1,2,3
2499,3273,5,9,5,9
2885,4795,6,6,5,10
2139,1787,6,9,7,2
4097,1954,1,5,8,2
4448,4448,7,3,10,7
3254,1833,1,10,9,7
1553,1553,1,2,4,5
164,164,3,1,2,5
1446,1221,6,3,9,4
1049,4096,9,1,4,7
294,2763,5,8,5,7
388,2668,1,4,10,9
1049,2269,5,7,3,10
2753,2753,5,2,7,3
4247,4247,5,6,1,3
4969,637,7,5,10,10
1049,1049,6,1,10,1
2139,3707,7,1,7,7
4390,2171,1,6,7,5
4377,4377,5,10,9,7
4017,1457,4,5,8,4
1060,1061,6,3,6,8
4653,2473,7,4,8,1
4400,2001,9,2,4,3
104,2164,7,6,4,6
824,4872,1,10,10,2
4523,4523,6,4,4,3
1871,1871,6,5,6,8
3110,3117,8,1,4,10
60,185,2,7,4,8
326,326,3,7,7,4
2139,2139,6,4,3,8
2380,4202,8,3,10,3
1142,1142,1,5,7,10
2079,2079,5,10,6,6
4927,3679,1,8,6,4
777,777,7,8,2,8
2425,2425,7,5,2,1
14,14,3,1,3,6
3103,384,5,4,1,3
3147,2201,5,5,4,10
722,373,9,7,1,5
4070,2395,10,6,9,3
1560,1560,9,1,6,7
764,764,1,9,2,7
3322,3322,10,8,4,4
4374,4374,3,7,7,6
2139,1099,10,10,3,6
389,2616,5,3,10,2
2643,2643,5,7,1,6
2986,2986,6,9,3,7
3716,179,9,9,6,4
4592,3830,2,3,4,5
3697,2550,10,4,7,10
4707,4707,4,1,2,2
4059,3333,10,9,9,9
4503,4503,2,5,1,5
4642,4642,3,10,1,7
4642,4642,5,7,7,5
2559,1312,1,1,6,8
436,3708,9,7,7,9
4653,1461,8,10,4,3
302,4243,9,9,2,9
